id,fragment,book,chapter,first_verse,suffix,tags,entire,active,user_id,score,last_reviewed
351,freedom to the prisoners / Ps,Psalm,146,7,"","[""Freedom"",""Prisoner""]","Who executes justice for the oppressed, who gives food to the hungry.  The Lord gives freedom to the prisoners.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,57,2024-02-16 23:23:23.785
508,Meant for good / OT,Genesis,50,20,"","[""Building Me""]","But as for you, you meant evil against me; but God meant it for good, in order to bring it about as it is this day, to save many people alive.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,19,2024-03-15 12:36:40.701
509,peacemakers carry weapons,Romans,13,4,"","[""Fighting"",""Peace"",""Weapons""]","For he is God’s minister to you for good. But if you do evil, be afraid; for he does not bear the sword in vain; for he is God’s minister, an avenger to execute wrath on him who practices evil.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,12,2024-03-17 02:43:55.571
512,the works of Jesus,Matthew,11,5,"","[""Works""]",The blind see and the lame walk; the lepers are cleansed and the deaf hear; the dead are raised up and the poor have the gospel preached to them.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,4,2024-03-18 11:34:40.081
511,blessed are the thirsty,Matthew,5,3,"","[""Thirst""]","Blessed are the poor in spirit,
For theirs is the kingdom of heaven.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,21,2024-03-04 22:14:34.39
360,sons of God,Romans,8,14,"","[""""]",For whoever is led by the Spirit of God is a son of God.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,65,2024-03-07 22:25:51.034
400,the child grew strong,Luke,2,40,"",[],"And the Child grew and became strong in spirit, filled with wisdom; and the grace of God was upon Him.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,38,2024-03-05 02:19:12.811
607,There is no fear in love but perfect love casts out fear,1 John,4,18,"",[],"There is no fear in love; but perfect love casts out fear, because fear involves torment. But he who fears has not been made perfect in love.",t,user_2bJWE1SEFgzZI408rgree4CmH7x,0,
446,deaf will hear,Isaiah,35,5,"",[],"Then the eyes of the blind shall be opened, and the ears of the deaf shall be unstopped.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,31,2024-03-18 19:01:30.665
516,veil was torn,Luke,23,45,"",[],"Then the sun was darkened, and the veil of the temple was torn in two.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,2,2024-03-18 20:36:08.211
608,And God will wipe away every tear from their eyes,Revelation,21,4,"",[],"And God will wipe away every tear from their eyes; there shall be no more death, nor sorrow, nor crying. There shall be no more pain, for the former things have passed away.",t,user_2bJWE1SEFgzZI408rgree4CmH7x,0,
609,In the beginning ,Genesis,1,1,"",[],"In the beginning, God created the heavens and the earth.",t,user_2bJWE1SEFgzZI408rgree4CmH7x,0,
343,those who sit in darkness,Isaiah,42,7,"","[""""]","To open the blind eyes, to bring out prisoners from the prison, those who sit in darkness from the prison house.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,41,2024-02-25 00:41:39.78
320,seated with Him,Ephesians,2,6,"",[],"and raised us up together, and made us sit together in the heavenly places in Christ Jesus,",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,50,2024-03-08 22:55:40.445
337,washed sanctified justified,1 Corinthians,6,11,"","[""""]","But you were washed, you were sanctified, you were justified, in the name of the Lord Jesus and by the Spirit of our God.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,64,2024-02-14 15:20:55.808
528,lifter of my head,Psalm,3,3,"",[],"But You, O LORD, are a shield for me,
My glory and the One who lifts up my head.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,20,2024-03-20 12:57:46.21
255,joy and crown,Philippians,4,1,"","[""Brotherhood""]","Therefore, my brothers whom I love and long for, my joy and crown, stand firm thus in the Lord my beloved.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,61,2024-03-06 22:19:24.312
295,holy spirit and fire,Matthew,3,11,"","[""Holy Spirit""]","Indeed I baptize you with water unto repentence, but He who is coming after me is mighter than I, whose sandals I am not worthy to untie.  He will baptize you with the Holy Spirit and with fire.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,66,2024-02-25 00:49:35.97
313,accuser of the brothers,Revelation,12,10,"","[""Enemy""]","Then I heard a loud voice saying in heaven ""Now salvation and strength and the kingdom of our God, and the power of His Christ have come, for the accuser of our brothers who accused them before our God day and night has been cast down!",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,55,2024-02-25 01:35:46.37
422,drink Jesus ,John,7,37,"",[],"On the last day, that great day of the feast, Jesus stood and cried out, saying, “If anyone thirsts, let him come to Me and drink""",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,16,2024-03-04 03:00:30.838
413,render affection due your wife,1 Corinthians,7,3,"",[],"Let the husband render to his wife the affection due her, and likewise also the wife to her husband.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,23,2024-03-11 11:17:11.765
510,peacemakers ,Matthew,5,9,"","[""Weapons"",""Strength""]","Blessed are the peacemakers,
For they shall be called sons of God.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,18,2024-03-11 12:51:54.521
307,you reap what you sow,Galatians,6,7,"","[""""]","Do not be decieved: God is not mocked. For whatever a man sows, that will he also reap",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,35,2024-02-22 01:25:45.54
417,I answer His call,Hebrews,12,25,"",[],"See that you do not refuse Him who speaks. For if they did not escape who refused Him who spoke on earth, much more shall we not escape if we turn away from Him who speaks from heaven",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,2,2024-03-04 22:08:00.782
449,lean not on your own understanding,Proverbs,3,5,-6,[],"Trust in the Lord with all your heart,
And lean not on your own understanding;
In all your ways acknowledge Him,
And He shall direct your paths.",t,demo-user,0,
283,father of lights,James,1,17,"","[""""]","Every good and perfect gift is from above, and comes down from the father of lights with whom there is no variation or shadow of turning.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,68,2024-02-26 18:24:00.048
250,life and godliness,2 Peter,1,3,"","[""Well able""]",His divine power has granted to us all things that pertain to life and godliness through the knowledge of Him who called us to His own glory and excellence,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,65,2024-03-07 22:03:42.064
795,"",Isaiah,61,3,"",[],"To console those who mourn in Zion,
To give them beauty for ashes,
The oil of joy for mourning,
The garment of praise for the spirit of heaviness;
That they may be called trees of righteousness,
The planting of the LORD, that He may be glorified.”",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,12,2024-03-18 00:04:33.127
330,do not forbid speaking in tongues,1 Corinthians,14,39,"","[""""]","Therefore, brothers, desire earnestly to prophecy and do not forbid speaking in tongues.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,66,2024-03-17 12:56:26.406
447,those who wait on the Lord shall renew their strength,Isaiah,40,31,"",[],"But those who wait on the Lord
Shall renew their strength;
They shall mount up with wings like eagles,
They shall run and not be weary,
They shall walk and not faint.",t,demo-user,0,
448,the Lord is my shepherd I shall not want,Psalm,23,1,"",[],"The Lord is my shepherd;
I shall not want.",t,demo-user,0,
451,You are the light of the world,Matthew,5,14,"",[],You are the light of the world. A city that is set on a hill cannot be hidden.,t,demo-user,0,
336,crucified with Christ,Galatians,2,20,"","[""""]",I have been crucified with Christ; it is no longer I who live but Christ who lvies in me; and the life I live in the flesh I live by faith in the Son of God who loved me and gave Himself for me.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,67,2024-03-20 01:46:20.782
450,I know the thoughts that I think toward you,Jeremiah,29,11,"",[],"For I know the thoughts that I think toward you, says the Lord, thoughts of peace and not of evil, to give you a future and a hope",t,demo-user,0,
793,free indeed,John,8,36,"",[],"Therefore if the Son makes you free, you shall be free indeed.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,2,2024-03-20 17:00:13.591
794,"",Matthew,6,10,"",[],"Your kingdom come.
Your will be done
On earth as it is in heaven.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,5,2024-03-20 12:57:40.607
452,"Come to Me, all you who labor",Matthew,11,28,"",[],"Come to Me, all you who labor and are heavy laden, and I will give you rest.",t,demo-user,0,
453,Go therefore and make disciples of all the nations,Matthew,28,19,20,[],"Go therefore and make disciples of all the nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit, teaching them to observe all things that I have commanded you; and lo, I am with you always, even to the end of the age.” Amen.",t,demo-user,0,
517,words on your family and friends,Deuteronomy,6,7,"","[""Brotherhood"",""Family"",""God's Word""]","Impress them on your children. Talk about them when you sit at home and when you walk along the road, when you lie down and when you get up.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,11,2024-03-12 16:06:16.511
796,"",1 John,5,3,"",[],"For this is the love of God, that we keep His commandments. And His commandments are not burdensome.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,8,2024-03-12 16:06:05.676
455,for God so loved the world,John,3,16,"",[],"For God so loved the world that He gave His only begotten Son, that whoever believes in Him should not perish but have everlasting life.",t,demo-user,0,
458,nothing will be able to separate us from the love of God,Romans,8,39,"",[],"nor height nor depth, nor any other created thing, shall be able to separate us from the love of God which is in Christ Jesus our Lord.",t,demo-user,0,
460,Let all that you do be done with love,1 Corinthians,16,14,"",[],Let all that you do be done with love.,t,demo-user,0,
461,walk by faith / not by sight,2 Corinthians,5,7,"",[],"For we walk by faith, not by sight.",t,demo-user,0,
465,I can do all things through Christ who strengthens me,Philippians,4,13,"",[],I can do all things through Christ who strengthens me.,t,demo-user,0,
466,for God has not given us a spirit of fear,2 Timothy,1,7,"",[],"For God has not given us a spirit of fear, but of power and of love and of a sound mind.",t,demo-user,0,
467,faith is the substance of things hoped for,Hebrews,11,1,"",[],"Now faith is the substance of things hoped for, the evidence of things not seen.",t,demo-user,0,
469,"casting all your care upon Him, for He cares for you",1 Peter,5,7,"",[],"casting all your care upon Him, for He cares for you.",t,demo-user,0,
471,And God will wipe away every tear from their eyes,Revelation,21,4,"",[],"And God will wipe away every tear from their eyes; there shall be no more death, nor sorrow, nor crying. There shall be no more pain, for the former things have passed away.",t,demo-user,0,
721,two masters,Matthew,6,24,"","[""Caught""]","No one can serve two masters; for either he will hate the one and love the other, or else he will be loyal to the one and despise the other. You cannot serve God and mammon.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,2,2024-03-11 13:23:04.976
328,hundredfold,Genesis,26,12,"","[""Wealth""]",Isaac sowed in that land in the year of famine and reaped a hundred fold and the Lord blessed him.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,64,2024-03-11 22:03:14.495
718,cornerstone ,Ephesians,2,20,"","[""Brotherhood"",""Building Me"",""My Rock"",""One Body""]","having been built on the foundation of the apostles and prophets, Jesus Christ Himself being the chief cornerstone,",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,13,2024-03-08 02:50:37.546
728,"Come to Me, all you who labor",Matthew,11,28,"",[],"Come to Me, all you who labor and are heavy laden, and I will give you rest.",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,0,2024-02-13 19:41:48.093
724,the Lord is my shepherd I shall not want,Psalm,23,1,"",[],"The Lord is my shepherd;
I shall not want.",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,16,2024-02-13 19:41:53.088
523,when I am weak / I am strong,2 Corinthians,12,10,"","[""Declare"",""Strength""]","Therefore I take pleasure in infirmities, in reproaches, in needs, in persecutions, in distresses, for Christ’s sake. For when I am weak, then I am strong.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,16,2024-03-18 21:25:09.027
731,for God so loved the world,John,3,16,"",[],"For God so loved the world that He gave His only begotten Son, that whoever believes in Him should not perish but have everlasting life.",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,15,2024-02-08 18:07:04.223
419,cut from the rock,Isaiah,51,1,"",[],"Listen to me, you who pursue righteousness and who seek the LORD: Look to the rock from which you were cut and to the quarry from which you were hewn;",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,28,2024-03-11 13:23:22.921
797,"",Romans,8,15,"",[],"For you did not receive the spirit of bondage again to fear, but you received the Spirit of adoption by whom we cry out, “Abba, Father.”",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,2,2024-03-18 21:25:25.267
408,God's home,Isaiah,57,15,"",[]," For thus says the High and Lofty One Who inhabits eternity, whose name is Holy: “I dwell in the high and holy place, With him who has a contrite and humble spirit, To revive the spirit of the humble, And to revive the heart of the contrite ones.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,32,2024-03-20 12:59:22.641
321,one body / Cor,1 Corinthians,12,12,"","[""Brotherhood"",""One Body""]","For as the body is one and has many members, but all the members of that one body, being many, are one body, so also is Christ.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,24,2024-02-20 17:09:40.749
729,Go therefore and make disciples of all the nations,Matthew,28,19,20,[],"Go therefore and make disciples of all the nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit, teaching them to observe all things that I have commanded you; and lo, I am with you always, even to the end of the age.” Amen.",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,14,2024-02-08 18:06:48.319
730,all things are possible to him who believes,Mark,9,23,"",[]," Jesus said to him, “If you can believe, all things are possible to him who believes.”",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,4,2024-02-08 18:07:16.134
725,lean not on your own understanding,Proverbs,3,5,-6,[],"Trust in the Lord with all your heart,
And lean not on your own understanding;
In all your ways acknowledge Him,
And He shall direct your paths.",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,15,2024-02-08 18:06:03.097
323,boldly before the throne,Hebrews,4,16,"","[""""]","Let us therefore come boldly before before the throne of grace, that we may obtain mercy and find grace to help in time of need.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,63,2024-02-28 22:33:23.376
727,You are the light of the world,Matthew,5,14,"",[],You are the light of the world. A city that is set on a hill cannot be hidden.,t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,8,2024-02-08 18:07:29.031
726,I know the thoughts that I think toward you,Jeremiah,29,11,"",[],"For I know the thoughts that I think toward you, says the Lord, thoughts of peace and not of evil, to give you a future and a hope",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,14,2024-02-08 18:05:03.278
506,endure crown of life / Rev,Revelation,2,10,"","[""Endure"",""Prize""]","Do not fear any of those things which you are about to suffer. Indeed, the devil is about to throw some of you into prison, that you may be tested, and you will have tribulation ten days. Be faithful until death, and I will give you the crown of life.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,24,2024-02-29 22:31:31.535
352,daughter your faith,Mark,5,34,"","[""""]",Daughter your faith has made you well.  Go in peace and be healed of your affliction.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,64,2024-02-20 22:45:25.174
314,blessing of Abraham,Galatians,3,14,"","[""""]","That the blessing of Abraham might come upon the gentiles in Christ Jesus, that he might receive the promise of the Spirit through faith",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,24,2024-03-14 13:53:29.647
723,those who wait on the Lord shall renew their strength,Isaiah,40,31,"",[],"But those who wait on the Lord
Shall renew their strength;
They shall mount up with wings like eagles,
They shall run and not be weary,
They shall walk and not faint.",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,16,2024-02-08 18:07:39.97
363,bear brother's burdens,Galatians,6,2,"","[""Brotherhood"",""Encouragement""]",Bear your brother's burdens and so fulfull the law of Christ.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,34,2024-03-06 12:35:23.177
311,unjust judge,Luke,18,6,-8,"[""""]","Hear what the unjust judge said.  And shall God not avenge His own children who cry out day and night to Him, though He bears long with them?  I tell you that He will avenge them speedily.  Nevertheless, when the Son of Man comes, will He really find faith in the earth?",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,65,2024-03-06 22:29:37.356
529,one spirit with Jesus,1 Corinthians,6,17,"",[],"But he who is joined to the Lord is one spirit with Him.

",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,25,2024-03-08 22:42:58.609
800,"",John,15,2,"",[],"Every branch in Me that does not bear fruit He takes away; and every branch that bears fruit He prunes, that it may bear more fruit.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,10,2024-03-18 11:34:05.064
334,all things are possible,Mark,9,23,"","[""""]","If you can believe, all things are possible to him who believes.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,58,2024-03-12 23:38:26.847
799,"",Matthew,21,43,"",[],"Therefore I say to you, the kingdom of God will be taken from you and given to a nation bearing the fruits of it.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,2,2024-03-18 21:25:44.532
267,honor my with their lips,Isaiah,29,13,"","[""Religion"",""Emotions""]","Inasmuch as these people draw near with their mouths and honor me with their lips, but have removed the hearts far from Me and their fear toward me is taught by the commandments of men.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,69,2024-02-16 11:17:20.82
253,the men should pray,1 Timothy,2,8,"","[""Brotherhood""]","I desire then that in every place the men should pray, lifting Holy hands without anger or doubting",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,66,2024-02-16 22:51:27.005
525,compelled by His love ,2 Corinthians,5,14,"","[""Caught""]","For the love of Christ compels us, because we judge thus: that if One died for all, then all died;",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,12,2024-03-14 23:48:56.364
524,lengthen the cords / strengthen the stakes,Isaiah,54,2,"",[],"Enlarge the place of your tent,
And let them stretch out the curtains of your dwellings;
Do not spare;
Lengthen your cords,
And strengthen your stakes.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,21,2024-03-15 21:49:00.069
254,3 laws of love,Matthew,22,37,"","[""Love""]","You shall LOVE the Lord your God with all your heart, with all your soul, and with all your mind.  This is the first and great commandment.  And a second is like it: You shall LOVE your neighbor as yourself.  On these 2 commandments hang all the law and the prophets.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,34,2024-03-09 20:08:26.065
402,never seen the righteous forsaken,Psalm,37,25,"",[],"I have been young, and now am old;
Yet I have not seen the righteous forsaken,
Nor his descendants begging bread.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,21,2024-03-17 18:41:45.553
318,word of their testimony,Revelation,12,11,"","[""""]","And they have conquered him by the blood of the lamb and by the Word of their testimony, for they loved not their lives unto death.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,63,2024-02-27 12:20:55.955
317,seedtime and harvest,Genesis,8,22,"","[""Wealth""]","While the earth remains, seedtime and harvest, cold and heat, winter and summer, and day and night, shall never cease!",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,64,2024-03-06 14:26:39.924
733,all things work together for good to those who love God,Romans,8,28,"",[],"And we know that all things work together for good to those who love God, to those who are the called according to His purpose.",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,13,2024-02-08 18:07:23.562
432,lay hands on the sick,Mark,16,18,"",[],"they will take up serpents; and if they drink anything deadly, it will by no means hurt them; they will lay hands on the sick, and they will recover.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,14,2024-02-27 22:03:54.684
734,nothing will be able to separate us from the love of God,Romans,8,39,"",[],"nor height nor depth, nor any other created thing, shall be able to separate us from the love of God which is in Christ Jesus our Lord.",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,1,2024-02-08 18:07:37.184
280,behold the new man,2 Corinthians,5,17,"","[""New Man"",""Whole Man""]","Therefore if anyone is in Christ, he is a new creation.  The old man is dead, behold the new has come",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,16,2024-03-08 22:38:49.22
719,we are a temple for the Lord,Ephesians,2,21,-22,[],"in whom the whole building, being fitted together, grows into a holy temple in the Lord, in whom you also are being built together for a dwelling place of God in the Spirit.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,12,2024-02-25 00:52:03.131
735,love is patient and kind,1 Corinthians,13,4,-6,[],"Love suffers long and is kind; love does not envy; love does not parade itself, is not puffed up; does not behave rudely, does not seek its own, is not provoked, thinks no evil; does not rejoice in iniquity, but rejoices in the truth;",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,0,
331,how can he love God?,1 John,4,20,"","[""""]","If a man says ""I love God"" and hates his brother (or ignores him or is apathetic towards him), he is a liar; for he who does not love his brother whom he has seen, how can he love God whom he has not seen?",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,64,2024-02-14 22:51:33.734
421,spirit of freedom,2 Corinthians,3,17,"",[],"Now the Lord is the Spirit; and where the Spirit of the Lord is, there is liberty.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,17,2024-03-18 11:36:10.59
424,benjamin is a ravenous wolf,Genesis,49,27,"","[""Fighting"",""Thirst""]","Benjamin is a ravenous wolf;
In the morning he shall devour the prey,
And at night he shall divide the spoil.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,37,2024-03-01 23:26:18.001
801,those who wait on the Lord shall renew their strength,Isaiah,40,31,"",[],"But those who wait on the Lord
Shall renew their strength;
They shall mount up with wings like eagles,
They shall run and not be weary,
They shall walk and not faint.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
802,the Lord is my shepherd I shall not want,Psalm,23,1,"",[],"The Lord is my shepherd;
I shall not want.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
803,lean not on your own understanding,Proverbs,3,5,-6,[],"Trust in the Lord with all your heart,
And lean not on your own understanding;
In all your ways acknowledge Him,
And He shall direct your paths.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
433,is anyone sick,James,5,14,"",[],"Is anyone among you sick? Let him call for the elders of the church, and let them pray over him, anointing him with oil in the name of the Lord.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,14,2024-03-17 18:41:28.193
798,"",Luke,10,31,"",[],"Now by chance a certain priest came down that road. And when he saw him, he passed by on the other side.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,5,2024-03-12 14:44:25.057
418,greater works,John,14,12,"",[],"Most assuredly, I say to you, he who believes in Me, the works that I do he will do also; and greater works than these he will do, because I go to My Father.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,14,2024-03-20 12:52:19.752
569,consuming fire / NT,Hebrews,12,29,"","[""Thirst""]",For our God is a consuming fire.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,16,2024-03-04 00:37:27.946
497,potter and clay,Isaiah,64,8,"",[],"But now, O LORD,
You are our Father;
We are the clay, and You our potter;
And all we are the work of Your hand.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,26,2024-03-05 22:38:01.237
261,new heart,Ezekiel,36,26,-27,"[""Redemption""]",I will give you a new heart and put a new Spirit within you; I will take the heart of stone from your flesh and give you a heart of flesh.  I will put my Spirit within you and cause you to walk in my statues and you will keep my judgements and do them.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,60,2024-03-07 12:31:09.966
426,I was hungry,Matthew,25,35,-36,"[""Works"",""Brotherhood""]",for I was hungry and you gave Me food; I was thirsty and you gave Me drink; I was a stranger and you took Me in;  I was naked and you clothed Me; I was sick and you visited Me; I was in prison and you came to Me.’,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,21,2024-03-12 22:24:43.669
414,thirsty for God,Psalm,42,1,"","[""Thirst""]","As the deer pants for the water brooks, So pants my soul for You, O God.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,28,2024-03-20 13:05:45.052
736,Let all that you do be done with love,1 Corinthians,16,14,"",[],Let all that you do be done with love.,t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,0,
737,walk by faith / not by sight,2 Corinthians,5,7,"",[],"For we walk by faith, not by sight.",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,0,
425,you will have trouble,John,16,33,"",[],"These things I have spoken to you, that in Me you may have peace. In the world you will have tribulation; but be of good cheer, I have overcome the world.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,30,2024-03-20 01:45:11.691
738,I have been crucified with Christ,Galatians,2,20,"",[],"I have been crucified with Christ; it is no longer I who live, but Christ lives in me; and the life which I now live in the flesh I live by faith in the Son of God, who loved me and gave Himself for me.",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,0,
472,count it all joy,James,1,2,-3,"[""Training"",""Trouble""]","My brethren, count it all joy when you fall into various trials, knowing that the testing of your faith produces patience.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,5,2024-03-20 12:55:21.307
475,I will not let Him go,Genesis,32,26,"","[""Competition "",""Endure"",""Thirst""]","And He said, “Let Me go, for the day breaks.” But he said, “I will not let You go unless You bless me!”",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,30,2024-03-09 00:01:10.669
335,run the race,Hebrews,12,1,"",[],"Therefore, since we are surrounded by so great a cloud of witnesses, let us also lay aside every weight, and sin which clings so closely, and let us run with endurance the race that is set before us,",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,33,2024-03-08 23:03:48.827
739,For by grace you have been saved through faith,Ephesians,2,8,-9,[],"For by grace you have been saved through faith, and that not of yourselves; it is the gift of God, not of works, lest anyone should boast.",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,0,
740,I can do all things through Christ who strengthens me,Philippians,4,13,"",[],I can do all things through Christ who strengthens me.,t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,0,
804,I know the thoughts that I think toward you,Jeremiah,29,11,"",[],"For I know the thoughts that I think toward you, says the Lord, thoughts of peace and not of evil, to give you a future and a hope",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
741,for God has not given us a spirit of fear,2 Timothy,1,7,"",[],"For God has not given us a spirit of fear, but of power and of love and of a sound mind.",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,0,
742,faith is the substance of things hoped for,Hebrews,11,1,"",[],"Now faith is the substance of things hoped for, the evidence of things not seen.",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,0,
743,"My brethren, count it all joy when you fall into various trials",James,1,2,-4,[],"My brethren, count it all joy when you fall into various trials, knowing that the testing of your faith produces patience. But let patience have its perfect work, that you may be perfect and complete, lacking nothing.",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,0,
744,"casting all your care upon Him, for He cares for you",1 Peter,5,7,"",[],"casting all your care upon Him, for He cares for you.",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,0,
431,one language / one shoulder,Zephaniah,3,9,"",[],"For then I will restore to the peoples a pure language,
That they all may call on the name of the LORD,
To serve Him with one shoulder.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,24,2024-03-07 12:39:36.855
745,There is no fear in love but perfect love casts out fear,1 John,4,18,"",[],"There is no fear in love; but perfect love casts out fear, because fear involves torment. But he who fears has not been made perfect in love.",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,0,
746,And God will wipe away every tear from their eyes,Revelation,21,4,"",[],"And God will wipe away every tear from their eyes; there shall be no more death, nor sorrow, nor crying. There shall be no more pain, for the former things have passed away.",t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,0,
747,She is like a tree,Psalm,1,3,"",[],That person is like a tree planted by streams of water which yields its fruit in season and whose leaf does not wither—whatever they do prospers.,t,user_2blbE4j7ugYgFsTWCJ3DhkppxtI,0,
805,You are the light of the world,Matthew,5,14,"",[],You are the light of the world. A city that is set on a hill cannot be hidden.,t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
806,"Come to Me, all you who labor",Matthew,11,28,"",[],"Come to Me, all you who labor and are heavy laden, and I will give you rest.",t,user_2Xu2YcJGqy9YwwwQa0OSQUbmBs6,0,
